"","Subject","Condition","Trial","Days_Past","Recall_Order","Total.Number.of.People","Unique.Within.Day","Unique.Overall","Specific.Description","Specific.Unique.Overall","Specific.Unique.Day","Vague.Description","Vague.Unique.Overall","Vague.Unique.Day"
"1448",1061,"BB","backward",3,1,2,2,2,0,0,0,2,2,2
"1449",1061,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"1450",1061,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"1451",1061,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"1452",1061,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"1453",1061,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1454",1061,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1455",1061,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1456",1061,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"1457",1061,"BB","backward",2,2,4,4,0,0,0,0,4,4,4
"1458",1061,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"1459",1061,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"1460",1061,"BB","backward",3,2,2,2,0,0,0,0,2,2,2
"1461",1061,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"1462",1061,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"1463",1061,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"1464",1061,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"1465",1062,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"1466",1062,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"1467",1062,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"1468",1062,"FF","forward",3,1,1,1,0,1,0,1,0,0,0
"1469",1062,"FF","forward",3,1,1,0,0,1,0,0,0,0,0
"1470",1062,"FF","forward",3,1,1,0,0,1,0,0,0,0,0
"1471",1062,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1472",1062,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1473",1062,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1474",1062,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"1475",1062,"FF","forward",1,1,1,1,1,1,1,1,0,0,0
"1476",1062,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"1477",1062,"FF","forward",4,2,4,4,0,4,0,4,0,0,0
"1478",1062,"FF","forward",4,2,2,1,0,2,0,1,0,0,0
"1479",1062,"FF","forward",4,2,1,0,0,1,0,0,0,0,0
"1480",1062,"FF","forward",3,2,2,2,0,2,0,2,0,0,0
"1481",1062,"FF","forward",3,2,1,0,0,1,0,0,0,0,0
"1482",1062,"FF","forward",3,2,1,0,0,1,0,0,0,0,0
"1483",1062,"FF","forward",2,2,1,1,0,1,0,1,0,0,0
"1484",1062,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"1485",1062,"FF","forward",2,2,2,1,0,2,0,1,0,0,0
"1486",1062,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"1487",1062,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"1488",1062,"FF","forward",1,2,1,0,0,1,0,0,0,0,0
"1489",1063,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"1490",1063,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"1491",1063,"BF","backward",1,1,1,0,0,1,0,0,0,0,0
"1492",1063,"BF","backward",2,1,1,1,1,0,0,0,1,1,1
"1493",1063,"BF","backward",2,1,1,1,1,0,0,0,1,1,1
"1494",1063,"BF","backward",2,1,0,0,0,0,0,0,0,0,0
"1495",1063,"BF","backward",3,1,1,1,0,1,0,1,0,0,0
"1496",1063,"BF","backward",3,1,0,0,0,0,0,0,0,0,0
"1497",1063,"BF","backward",3,1,0,0,0,0,0,0,0,0,0
"1498",1063,"BF","backward",4,1,1,1,0,1,0,1,0,0,0
"1499",1063,"BF","backward",4,1,0,0,0,0,0,0,0,0,0
"1500",1063,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"1501",1063,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"1502",1063,"BF","forward",1,2,0,0,0,0,0,0,0,0,0
"1503",1063,"BF","forward",1,2,1,0,0,1,0,0,0,0,0
"1504",1063,"BF","forward",2,2,0,0,0,0,0,0,0,0,0
"1505",1063,"BF","forward",2,2,0,0,0,0,0,0,0,0,0
"1506",1063,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"1507",1063,"BF","forward",3,2,0,0,0,0,0,0,0,0,0
"1508",1063,"BF","forward",3,2,1,1,0,0,0,0,1,0,1
"1509",1063,"BF","forward",3,2,1,1,0,0,0,0,1,0,1
"1510",1063,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"1511",1063,"BF","forward",4,2,1,0,0,0,0,0,0,0,0
"1512",1063,"BF","forward",4,2,0,0,0,0,0,0,0,0,0
"1513",1064,"FF","forward",4,1,2,2,1,2,1,2,0,0,0
"1514",1064,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"1515",1064,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"1516",1064,"FF","forward",3,1,1,1,0,1,0,1,0,0,0
"1517",1064,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"1518",1064,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"1519",1064,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1520",1064,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"1521",1064,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"1522",1064,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"1523",1064,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"1524",1064,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"1525",1064,"FF","forward",4,2,2,2,0,2,0,2,0,0,0
"1526",1064,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"1527",1064,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"1528",1064,"FF","forward",3,2,1,1,0,1,0,1,0,0,0
"1529",1064,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"1530",1064,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"1531",1064,"FF","forward",2,2,1,1,0,1,0,1,0,0,0
"1532",1064,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"1533",1064,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"1534",1064,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"1535",1064,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"1536",1064,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"1537",1065,"FF","forward",4,1,4,4,4,3,3,3,1,1,1
"1538",1065,"FF","forward",4,1,3,2,2,3,2,2,0,0,0
"1539",1065,"FF","forward",4,1,3,0,0,3,0,0,0,0,0
"1540",1065,"FF","forward",3,1,3,3,0,3,0,3,0,0,0
"1541",1065,"FF","forward",3,1,4,1,1,3,1,0,1,0,1
"1542",1065,"FF","forward",3,1,3,0,0,3,0,0,0,0,0
"1543",1065,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1544",1065,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"1545",1065,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
"1546",1065,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"1547",1065,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"1548",1065,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"1549",1065,"FF","forward",4,2,4,4,0,3,0,3,1,0,1
"1550",1065,"FF","forward",4,2,3,2,0,3,0,2,0,0,0
"1551",1065,"FF","forward",4,2,3,0,0,3,0,0,0,0,0
"1552",1065,"FF","forward",3,2,3,3,0,3,0,3,0,0,0
"1553",1065,"FF","forward",3,2,4,1,0,3,0,0,1,0,1
"1554",1065,"FF","forward",3,2,3,0,0,3,0,0,0,0,0
"1555",1065,"FF","forward",2,2,1,1,0,1,0,1,0,0,0
"1556",1065,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"1557",1065,"FF","forward",2,2,1,0,0,1,0,0,0,0,0
"1558",1065,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"1559",1065,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"1560",1065,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"1561",1066,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"1562",1066,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"1563",1066,"FB","forward",4,1,4,4,4,4,4,4,0,0,0
"1564",1066,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"1565",1066,"FB","forward",3,1,2,2,0,2,0,2,0,0,0
"1566",1066,"FB","forward",3,1,4,2,1,4,1,2,0,0,0
"1567",1066,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"1568",1066,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"1569",1066,"FB","forward",2,1,3,3,0,3,0,3,0,0,0
"1570",1066,"FB","forward",1,1,3,3,0,3,0,3,0,0,0
"1571",1066,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"1572",1066,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"1573",1066,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"1574",1066,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"1575",1066,"FB","backward",1,2,3,3,0,3,0,3,0,0,0
"1576",1066,"FB","backward",2,2,3,3,0,3,0,3,0,0,0
"1577",1066,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"1578",1066,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"1579",1066,"FB","backward",3,2,4,4,0,4,0,4,0,0,0
"1580",1066,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"1581",1066,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"1582",1066,"FB","backward",4,2,4,4,0,4,0,4,0,0,0
"1583",1066,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"1584",1066,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"1585",1067,"FB","forward",4,1,1,1,1,1,1,1,0,0,0
"1586",1067,"FB","forward",4,1,4,4,4,4,4,4,0,0,0
"1587",1067,"FB","forward",4,1,6,6,6,6,6,6,0,0,0
"1588",1067,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"1589",1067,"FB","forward",3,1,2,1,1,1,0,0,1,1,1
"1590",1067,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"1591",1067,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"1592",1067,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"1593",1067,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"1594",1067,"FB","forward",1,1,1,1,0,1,0,1,0,0,0
"1595",1067,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"1596",1067,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"1597",1067,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"1598",1067,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"1599",1067,"FB","backward",1,2,1,1,0,1,0,1,0,0,0
"1600",1067,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"1601",1067,"FB","backward",2,2,2,2,0,1,0,1,1,0,1
"1602",1067,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"1603",1067,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"1604",1067,"FB","backward",3,2,2,2,0,1,0,1,1,0,1
"1605",1067,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"1606",1067,"FB","backward",4,2,6,6,0,6,0,6,0,0,0
"1607",1067,"FB","backward",4,2,5,5,1,5,1,5,0,0,0
"1608",1067,"FB","backward",4,2,1,1,0,1,0,1,0,0,0
"1609",1068,"BB","backward",1,1,3,3,3,3,3,3,0,0,0
"1610",1068,"BB","backward",1,1,1,1,1,1,1,1,0,0,0
"1611",1068,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"1612",1068,"BB","backward",2,1,3,3,0,3,0,3,0,0,0
"1613",1068,"BB","backward",2,1,2,0,0,2,0,0,0,0,0
"1614",1068,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"1615",1068,"BB","backward",3,1,3,3,0,3,0,3,0,0,0
"1616",1068,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"1617",1068,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"1618",1068,"BB","backward",4,1,2,2,0,2,0,2,0,0,0
"1619",1068,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"1620",1068,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"1621",1068,"BB","backward",1,2,4,4,1,4,1,4,0,0,0
"1622",1068,"BB","backward",1,2,2,0,0,2,0,0,0,0,0
"1623",1068,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1624",1068,"BB","backward",2,2,3,3,0,3,0,3,0,0,0
"1625",1068,"BB","backward",2,2,2,0,0,2,0,0,0,0,0
"1626",1068,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"1627",1068,"BB","backward",3,2,3,3,0,3,0,3,0,0,0
"1628",1068,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"1629",1068,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"1630",1068,"BB","backward",4,2,3,3,0,3,0,3,0,0,0
"1631",1068,"BB","backward",4,2,2,0,0,2,0,0,0,0,0
"1632",1068,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"1633",1069,"FF","forward",4,1,1,1,1,1,1,1,0,0,0
"1634",1069,"FF","forward",4,1,1,1,0,1,0,1,0,0,0
"1635",1069,"FF","forward",4,1,1,1,0,1,0,1,0,0,0
"1636",1069,"FF","forward",3,1,1,1,0,1,0,1,0,0,0
"1637",1069,"FF","forward",3,1,5,5,5,4,4,4,1,1,1
"1638",1069,"FF","forward",3,1,4,0,0,4,0,0,0,0,0
"1639",1069,"FF","forward",2,1,1,1,0,1,0,1,0,0,0
"1640",1069,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
"1641",1069,"FF","forward",2,1,4,3,3,4,3,3,0,0,0
"1642",1069,"FF","forward",1,1,1,1,0,1,0,1,0,0,0
"1643",1069,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"1644",1069,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"1645",1069,"FF","forward",4,2,1,1,0,1,0,1,0,0,0
"1646",1069,"FF","forward",4,2,1,0,0,1,0,0,0,0,0
"1647",1069,"FF","forward",4,2,1,0,0,1,0,0,0,0,0
"1648",1069,"FF","forward",3,2,1,1,0,1,0,1,0,0,0
"1649",1069,"FF","forward",3,2,5,4,0,4,0,3,1,0,1
"1650",1069,"FF","forward",3,2,4,0,0,4,0,0,0,0,0
"1651",1069,"FF","forward",2,2,1,1,0,1,0,1,0,0,0
"1652",1069,"FF","forward",2,2,4,3,0,4,0,3,0,0,0
"1653",1069,"FF","forward",2,2,1,0,0,1,0,0,0,0,0
"1654",1069,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"1655",1069,"FF","forward",1,2,2,1,0,1,0,0,1,0,1
"1656",1069,"FF","forward",1,2,1,0,0,1,0,0,0,0,0
"1657",1070,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"1658",1070,"BB","backward",1,1,6,6,6,4,4,4,2,2,2
"1659",1070,"BB","backward",1,1,2,2,2,2,2,2,0,0,0
"1660",1070,"BB","backward",2,1,1,1,0,1,0,1,0,0,0
"1661",1070,"BB","backward",2,1,4,4,4,4,4,4,0,0,0
"1662",1070,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"1663",1070,"BB","backward",3,1,5,5,4,4,4,4,1,0,1
"1664",1070,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"1665",1070,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"1666",1070,"BB","backward",4,1,2,2,1,2,1,2,0,0,0
"1667",1070,"BB","backward",4,1,4,2,0,4,0,2,0,0,0
"1668",1070,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"1669",1070,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1670",1070,"BB","backward",1,2,4,4,0,2,0,2,2,0,2
"1671",1070,"BB","backward",1,2,2,0,0,2,0,0,0,0,0
"1672",1070,"BB","backward",2,2,1,1,0,1,0,1,0,0,0
"1673",1070,"BB","backward",2,2,4,4,0,4,0,4,0,0,0
"1674",1070,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"1675",1070,"BB","backward",3,2,5,5,0,4,0,4,1,0,1
"1676",1070,"BB","backward",3,2,3,2,2,3,2,2,0,0,0
"1677",1070,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"1678",1070,"BB","backward",4,2,2,2,0,2,0,2,0,0,0
"1679",1070,"BB","backward",4,2,6,5,1,4,1,3,2,0,2
"1680",1070,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"1681",1071,"FB","forward",4,1,1,1,1,1,1,1,0,0,0
"1682",1071,"FB","forward",4,1,3,2,2,3,2,2,0,0,0
"1683",1071,"FB","forward",4,1,1,1,1,1,1,1,0,0,0
"1684",1071,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"1685",1071,"FB","forward",3,1,1,0,0,1,0,0,0,0,0
"1686",1071,"FB","forward",3,1,1,1,0,1,0,1,0,0,0
"1687",1071,"FB","forward",2,1,2,2,1,2,1,2,0,0,0
"1688",1071,"FB","forward",2,1,1,0,0,1,0,0,0,0,0
"1689",1071,"FB","forward",2,1,2,0,0,2,0,0,0,0,0
"1690",1071,"FB","forward",1,1,1,1,0,1,0,1,0,0,0
"1691",1071,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"1692",1071,"FB","forward",1,1,1,0,0,1,0,0,0,0,0
"1693",1071,"FB","backward",1,2,1,1,0,1,0,1,0,0,0
"1694",1071,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"1695",1071,"FB","backward",1,2,1,0,0,1,0,0,0,0,0
"1696",1071,"FB","backward",2,2,2,2,0,2,0,2,0,0,0
"1697",1071,"FB","backward",2,2,1,0,0,1,0,0,0,0,0
"1698",1071,"FB","backward",2,2,2,0,0,2,0,0,0,0,0
"1699",1071,"FB","backward",3,2,1,1,0,1,0,1,0,0,0
"1700",1071,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"1701",1071,"FB","backward",3,2,1,0,0,1,0,0,0,0,0
"1702",1071,"FB","backward",4,2,2,2,0,2,0,2,0,0,0
"1703",1071,"FB","backward",4,2,2,1,1,2,1,1,0,0,0
"1704",1071,"FB","backward",4,2,1,0,0,1,0,0,0,0,0
"1705",1072,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"1706",1072,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"1707",1072,"FF","forward",4,1,3,2,2,3,2,2,0,0,0
"1708",1072,"FF","forward",3,1,2,2,0,2,0,2,0,0,0
"1709",1072,"FF","forward",3,1,2,0,0,2,0,0,0,0,0
"1710",1072,"FF","forward",3,1,3,1,1,3,1,1,0,0,0
"1711",1072,"FF","forward",2,1,2,2,0,2,0,2,0,0,0
"1712",1072,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"1713",1072,"FF","forward",2,1,3,1,0,3,0,1,0,0,0
"1714",1072,"FF","forward",1,1,2,2,0,2,0,2,0,0,0
"1715",1072,"FF","forward",1,1,2,0,0,2,0,0,0,0,0
"1716",1072,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"1717",1072,"FF","forward",4,2,4,4,0,4,0,4,0,0,0
"1718",1072,"FF","forward",4,2,2,2,0,2,0,2,0,0,0
"1719",1072,"FF","forward",4,2,3,2,0,3,0,2,0,0,0
"1720",1072,"FF","forward",3,2,2,2,0,2,0,2,0,0,0
"1721",1072,"FF","forward",3,2,2,0,0,2,0,0,0,0,0
"1722",1072,"FF","forward",3,2,3,1,0,3,0,1,0,0,0
"1723",1072,"FF","forward",2,2,3,3,0,3,0,3,0,0,0
"1724",1072,"FF","forward",2,2,3,0,0,3,0,0,0,0,0
"1725",1072,"FF","forward",2,2,3,1,1,3,1,1,0,0,0
"1726",1072,"FF","forward",1,2,2,2,0,2,0,2,0,0,0
"1727",1072,"FF","forward",1,2,2,0,0,2,0,0,0,0,0
"1728",1072,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"1729",1073,"BF","backward",1,1,3,3,3,3,3,3,0,0,0
"1730",1073,"BF","backward",1,1,1,0,0,1,0,0,0,0,0
"1731",1073,"BF","backward",1,1,1,1,1,1,1,1,0,0,0
"1732",1073,"BF","backward",2,1,3,3,0,3,0,3,0,0,0
"1733",1073,"BF","backward",2,1,1,0,0,1,0,0,0,0,0
"1734",1073,"BF","backward",2,1,1,0,0,1,0,0,0,0,0
"1735",1073,"BF","backward",3,1,2,2,0,2,0,2,0,0,0
"1736",1073,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"1737",1073,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"1738",1073,"BF","backward",4,1,2,2,0,2,0,2,0,0,0
"1739",1073,"BF","backward",4,1,2,1,1,2,1,1,0,0,0
"1740",1073,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"1741",1073,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"1742",1073,"BF","forward",1,2,2,1,0,2,0,1,0,0,0
"1743",1073,"BF","forward",1,2,1,0,0,1,0,0,0,0,0
"1744",1073,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"1745",1073,"BF","forward",2,2,2,1,0,2,0,1,0,0,0
"1746",1073,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"1747",1073,"BF","forward",3,2,1,1,0,1,0,1,0,0,0
"1748",1073,"BF","forward",3,2,2,1,0,2,0,1,0,0,0
"1749",1073,"BF","forward",3,2,3,1,0,3,0,1,0,0,0
"1750",1073,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"1751",1073,"BF","forward",4,2,1,0,0,1,0,0,0,0,0
"1752",1073,"BF","forward",4,2,3,1,0,3,0,1,0,0,0
"1753",1074,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"1754",1074,"BF","backward",1,1,0,0,0,0,0,0,0,0,0
"1755",1074,"BF","backward",1,1,3,3,3,1,3,3,0,0,0
"1756",1074,"BF","backward",2,1,5,5,4,5,4,5,0,0,0
"1757",1074,"BF","backward",2,1,13,12,12,13,12,12,0,0,0
"1758",1074,"BF","backward",2,1,2,1,1,2,1,1,0,0,0
"1759",1074,"BF","backward",3,1,9,9,6,8,5,8,1,1,1
"1760",1074,"BF","backward",3,1,5,4,4,5,4,4,0,0,0
"1761",1074,"BF","backward",3,1,1,0,0,1,0,0,0,0,0
"1762",1074,"BF","backward",4,1,16,16,11,16,11,16,0,0,0
"1763",1074,"BF","backward",4,1,4,0,0,4,0,0,0,0,0
"1764",1074,"BF","backward",4,1,1,0,0,1,0,0,0,0,0
"1765",1074,"BF","forward",1,2,1,1,0,1,0,1,0,0,0
"1766",1074,"BF","forward",1,2,4,3,0,4,0,3,0,0,0
"1767",1074,"BF","forward",1,2,17,14,1,17,1,14,0,0,0
"1768",1074,"BF","forward",2,2,1,1,0,1,0,1,0,0,0
"1769",1074,"BF","forward",2,2,4,3,0,4,0,3,0,0,0
"1770",1074,"BF","forward",2,2,9,7,0,8,0,6,1,0,1
"1771",1074,"BF","forward",3,2,1,1,0,1,0,1,0,0,0
"1772",1074,"BF","forward",3,2,13,12,0,13,0,12,0,0,0
"1773",1074,"BF","forward",3,2,6,1,1,6,1,1,0,0,0
"1774",1074,"BF","forward",4,2,1,1,0,1,0,1,0,0,0
"1775",1074,"BF","forward",4,2,0,0,0,0,0,0,0,0,0
"1776",1074,"BF","forward",4,2,0,0,0,0,0,0,0,0,0
"1777",1075,"BB","backward",1,1,3,3,3,3,3,3,0,0,0
"1778",1075,"BB","backward",1,1,1,0,0,1,0,0,0,0,0
"1779",1075,"BB","backward",1,1,2,2,2,2,2,2,0,0,0
"1780",1075,"BB","backward",2,1,1,1,0,1,0,1,0,0,0
"1781",1075,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"1782",1075,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"1783",1075,"BB","backward",3,1,6,6,5,6,5,6,0,0,0
"1784",1075,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"1785",1075,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"1786",1075,"BB","backward",4,1,6,6,3,6,3,6,0,0,0
"1787",1075,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"1788",1075,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"1789",1075,"BB","backward",1,2,3,3,0,3,0,3,0,0,0
"1790",1075,"BB","backward",1,2,1,0,0,1,0,0,0,0,0
"1791",1075,"BB","backward",1,2,2,0,0,2,0,0,0,0,0
"1792",1075,"BB","backward",2,2,1,1,0,1,0,1,0,0,0
"1793",1075,"BB","backward",2,2,1,0,1,1,1,0,0,0,0
"1794",1075,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"1795",1075,"BB","backward",3,2,7,7,1,6,0,6,1,1,1
"1796",1075,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"1797",1075,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"1798",1075,"BB","backward",4,2,8,8,3,8,3,8,0,0,0
"1799",1075,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"1800",1075,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"1801",1076,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"1802",1076,"BB","backward",1,1,38,38,38,1,1,1,37,37,37
"1803",1076,"BB","backward",1,1,1,0,0,1,0,0,0,0,0
"1804",1076,"BB","backward",2,1,61,61,60,1,0,1,60,60,60
"1805",1076,"BB","backward",2,1,31,10,10,1,1,0,30,9,10
"1806",1076,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"1807",1076,"BB","backward",3,1,4,4,3,4,3,4,0,0,0
"1808",1076,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"1809",1076,"BB","backward",3,1,3,3,3,1,1,1,2,2,2
"1810",1076,"BB","backward",4,1,3,3,1,3,1,3,0,0,0
"1811",1076,"BB","backward",4,1,8,5,5,5,5,2,3,0,3
"1812",1076,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"1813",1076,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"1814",1076,"BB","backward",1,2,2,2,0,0,0,0,2,0,2
"1815",1076,"BB","backward",1,2,1,0,0,1,0,0,0,0,0
"1816",1076,"BB","backward",2,2,4,4,0,1,0,1,3,0,3
"1817",1076,"BB","backward",2,2,6,5,5,2,2,2,4,3,3
"1818",1076,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"1819",1076,"BB","backward",3,2,3,3,2,1,1,1,2,1,2
"1820",1076,"BB","backward",3,2,4,3,3,1,1,1,3,2,2
"1821",1076,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"1822",1076,"BB","backward",4,2,5,5,0,5,0,5,0,0,0
"1823",1076,"BB","backward",4,2,8,4,0,5,0,1,3,0,3
"1824",1076,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"1825",1077,"FF","forward",4,1,1,1,1,1,1,1,0,0,0
"1826",1077,"FF","forward",4,1,2,2,2,2,2,2,0,0,0
"1827",1077,"FF","forward",4,1,2,1,1,2,1,1,0,0,0
"1828",1077,"FF","forward",3,1,1,1,0,1,0,1,0,0,0
"1829",1077,"FF","forward",3,1,6,5,3,6,3,5,0,0,0
"1830",1077,"FF","forward",3,1,3,2,2,3,2,2,0,0,0
"1831",1077,"FF","forward",2,1,2,2,0,2,0,2,0,0,0
"1832",1077,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
